year,record_scope,row_type,regime,level,entity_id,chgis_sys_id,state_id,state_name,prefecture_id,prefecture_name,county_id,county_name,administrative_name,map_label,is_fief,fief_id,fief_rank,holder_text,uncertain,qiao,longitude,latitude,map_drawn,geometry_status,unmapped_reason,chgis_source,book_page,pdf_page,source_title,source_url
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93322,,,,,,,齊熙郡,齊熙郡,0,,,,0,0,109.26,25.27,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93323,,,,,,,黃水郡,黃水郡,0,,,,0,0,108.81,24.9,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93324,,,,,,,馬平郡,馬平郡,0,,,,0,0,108.69,24.69,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93325,,,,,,,韶陽郡,韶陽郡,0,,,,0,0,109.6,23.99,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93326,,,,,,,象郡,象郡,0,,,,0,0,109.79,24.53,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93327,,,,,,,始安郡,始安郡,0,,,,0,0,110.49,25.04,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93330,,,,,,,臨賀、樂梁二郡,臨賀、樂梁二郡,0,,,,0,0,111.55,24.7,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93331,,,,,,,綏越郡,綏越郡,0,,,,0,0,111.44,23.88,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93332,,,,,,,梁壽、靜慰二郡,梁壽、靜慰二郡,0,,,,0,0,110.88,24.22,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93333,,,,,,,開江郡,開江郡,0,,,,0,0,111.11,24.06,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93335,,,,,,,武城、逍遙二郡,武城、逍遙二郡,0,,,,0,0,110.9,23.88,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93336,,,,,,,南靜郡,南靜郡,0,,,,0,0,111.82,23.67,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93339,,,,,,,永平郡,永平郡,0,,,,0,0,110.74,23.24,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93340,,,,,,,建陵郡,建陵郡,0,,,,0,0,110.57,23.93,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93345,,,,,,,定川郡,定川郡,0,,,,0,0,110.26,22.47,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93348,,,,,,,陰石郡,陰石郡,0,,,,0,0,110.6,22.83,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93359,,,,,,,百梁郡,百梁郡,0,,,,0,0,110.01,21.67,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93361,,,,,,,安昌郡,安昌郡,0,,,,0,0,109.03,21.72,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93362,,,,,,,封山郡,封山郡,0,,,,0,0,109.47,22.34,1,area,,CHGIS V5,,,,
588,chgis_map_layer,prefecture_area,同時期CHGIS,prefecture,,93363,,,,,,,鹽田郡,鹽田郡,0,,,,0,0,109.33,21.52,1,area,,CHGIS V5,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,ch_s0002-seat,,,,,,,吳州,吳州,0,,,,0,0,120.61862196466318,31.31270997478973,1,seat,,western-jin-yearbook＋CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210034,,,,,,,並州,並州,0,,,,0,0,112.48845700000115,37.739570999999344,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212419,,,,,,,代州,代州,0,,,,0,0,112.9490430000046,39.06039099999645,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212620,,,,,,,石州,石州,0,,,,0,0,111.13517799999998,37.510105,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210074,,,,,,,介州,介州,0,,,,0,0,111.77903000000006,37.26340499999999,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210106,,,,,,,蔚州,蔚州,0,,,,0,0,114.26724600007023,39.42899399991983,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210108,,,,,,,應州,應州,0,,,,0,0,113.24369400000954,39.56154799999152,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210120,,,,,,,北朔州,北朔州,0,,,,0,0,112.4215240000009,39.30806699999945,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210147,,,,,,,絳州,絳州,0,,,,0,0,111.219704,35.613621,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210177,,,,,,,潞州,潞州,0,,,,0,0,113.1034850000073,36.183536999995376,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210187,,,,,,,汾州,汾州,0,,,,0,0,110.67517100000002,36.095631000000004,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210199,,,,,,,晉州,晉州,0,,,,0,0,111.51543400000003,36.078037,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210222,,,,,,,蒲州,蒲州,0,,,,0,0,110.33230599999997,34.835129,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212420,,,,,,,隰州,隰州,0,,,,0,0,110.93143500000001,36.692302999999995,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210246,,,,,,,澤州,澤州,0,,,,0,0,112.95327000000489,35.59227399999717,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210262,,,,,,,並州,並州,0,,,,0,0,112.56482700000147,37.87375299999913,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210279,,,,,,,蒲州,蒲州,0,,,,0,0,115.91828900051834,38.677596999114684,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210281,,,,,,,魏州,魏州,0,,,,0,0,115.20560400030429,36.29636399970275,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210289,,,,,,,定州,定州,0,,,,0,0,114.97504400020212,38.52006099975429,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210296,,,,,,,洺州,洺州,0,,,,0,0,114.72306800015792,36.70103099985265,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210300,,,,,,,貝州,貝州,0,,,,0,0,115.61536100046068,37.085073999452824,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,87986,,,,,,,瀛州,瀛州,0,,,,0,0,116.08553300060242,38.43569899893541,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210315,,,,,,,冀州,冀州,0,,,,0,0,115.56381200042166,37.565982999471785,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210333,,,,,,,滄州,滄州,0,,,,0,0,117.06391200085754,37.911532997074524,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,88278,,,,,,,易州,易州,0,,,,0,0,115.49347700033475,39.34903699946256,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212633,,,,,,,趙州,趙州,0,,,,0,0,114.8507460001835,37.350299999811526,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210346,,,,,,,恒州,恒州,0,,,,0,0,114.59367500012316,38.15304299986874,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212626,,,,,,,齊州,齊州,0,,,,0,0,116.97635700121312,36.666038997525774,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210480,,,,,,,棣州,棣州,0,,,,0,0,117.5649070004881,37.616125995420965,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212418,,,,,,,密州,密州,0,,,,0,0,119.39501198438533,35.9954069831399,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210517,,,,,,,萊州,萊州,0,,,,0,0,119.93823995535536,37.17586897426251,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210620,,,,,,,曹州,曹州,0,,,,0,0,115.43183900042054,35.04117199962866,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210644,,,,,,,毛州,毛州,0,,,,0,0,115.31587200034336,36.52609299964733,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212622,,,,,,,衛州,衛州,0,,,,0,0,114.37463100009585,35.603160999924405,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212631,,,,,,,懷州,懷州,0,,,,0,0,112.93865200000474,35.08855399999739,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210708,,,,,,,鄭州,鄭州,0,,,,0,0,113.21186100000953,34.84509299999434,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210721,,,,,,,汴州,汴州,0,,,,0,0,114.31485000008799,34.80574899993605,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212638,,,,,,,許州,許州,0,,,,0,0,113.81359900003565,34.02744299997751,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210773,,,,,,,宋州,宋州,0,,,,0,0,115.60364300052491,34.365721999556975,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210796,,,,,,,陳州,陳州,0,,,,0,0,115.07030700027728,33.33097899980478,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210816,,,,,,,豫州,豫州,0,,,,0,0,114.357521000095,33.003737999940185,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212629,,,,,,,申州,申州,0,,,,0,0,114.07165500005702,32.12803299996746,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210865,,,,,,,息州,息州,0,,,,0,0,114.72909000017056,32.342429999893646,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210883,,,,,,,洛州,洛州,0,,,,0,0,112.43513000000098,34.67158999999959,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210894,,,,,,,熊州,熊州,0,,,,0,0,111.92500000000008,34.49862999999997,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210911,,,,,,,陝州,陝州,0,,,,0,0,111.145027,34.796077999999994,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212413,,,,,,,虢州,虢州,0,,,,0,0,111.042442,34.054287000000016,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210928,,,,,,,鄧州,鄧州,0,,,,0,0,112.08022300000019,32.68327699999993,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210937,,,,,,,蒙州,蒙州,0,,,,0,0,112.66486300000203,33.270347999999096,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212630,,,,,,,析州,析州,0,,,,0,0,111.45147499999999,33.439403,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210975,,,,,,,信州,信州,0,,,,0,0,109.57103699999917,31.0416369999997,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210991,,,,,,,南州,南州,0,,,,0,0,108.3763959999774,30.813468999988768,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,210995,,,,,,,臨州,臨州,0,,,,0,0,108.03157999995551,30.29857999997745,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211014,,,,,,,黔州,黔州,0,,,,0,0,108.42623899998095,29.534917999991094,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211017,,,,,,,蓬州,蓬州,0,,,,0,0,106.60523199957497,31.221837999740295,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212666,,,,,,,戎州,戎州,0,,,,0,0,104.60747799702148,28.75619299798781,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211053,,,,,,,益州,益州,0,,,,0,0,104.07540099619543,30.66605899623678,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211069,,,,,,,蜀州,蜀州,0,,,,0,0,103.70559499645636,31.84144299440925,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211090,,,,,,,資州,資州,0,,,,0,0,104.84715999751151,29.778739998262868,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211118,,,,,,,嘉州,嘉州,0,,,,0,0,103.86265599571337,30.10996999569181,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211154,,,,,,,邛州,邛州,0,,,,0,0,103.68990999559497,30.324369994959724,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211163,,,,,,,普州,普州,0,,,,0,0,105.33315299833612,30.1032429989106,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211170,,,,,,,新州,新州,0,,,,0,0,105.0867389979823,31.090474998475944,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212664,,,,,,,遂州,遂州,0,,,,0,0,105.5748599986708,30.509244999132633,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211183,,,,,,,開州,開州,0,,,,0,0,107.86032099993704,31.0853209999661,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212668,,,,,,,通州,通州,0,,,,0,0,107.49544499988194,31.213782999933542,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211197,,,,,,,渠州,渠州,0,,,,0,0,106.96887999974014,30.842978999850533,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212665,,,,,,,瀘州,瀘州,0,,,,0,0,105.44804399852025,28.887687999129454,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212663,,,,,,,陵州,陵州,0,,,,0,0,104.12978599612933,29.99568999659119,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,96576,,,,,,,綿州,綿州,0,,,,0,0,104.76016999748445,31.47625899783448,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211236,,,,,,,庸州,庸州,0,,,,0,0,108.85798699999319,29.58149199999704,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212658,,,,,,,扶州,扶州,0,,,,0,0,103.59583299719101,32.642104993519574,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,96563,,,,,,,渝州,渝州,0,,,,0,0,106.55699899956187,29.56045499975977,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211271,,,,,,,合州,合州,0,,,,0,0,106.26662399936716,30.001687999634317,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212669,,,,,,,隆州,隆州,0,,,,0,0,105.966964999109,31.578341999395565,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212624,,,,,,,利州,利州,0,,,,0,0,105.8177189989781,32.43973499922722,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212625,,,,,,,巴州,巴州,0,,,,0,0,106.76036799965082,31.853444999779256,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211302,,,,,,,集州,集州,0,,,,0,0,106.9670709997357,32.07082699983353,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212670,,,,,,,始州,始州,0,,,,0,0,105.46943899856826,31.953535998903845,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211342,,,,,,,龍州,龍州,0,,,,0,0,104.83263399769572,32.201789997859635,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212408,,,,,,,西寧州,西寧州,0,,,,0,0,102.26552599713087,27.8921509880953,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211395,,,,,,,夏州,夏州,0,,,,0,0,108.85007499999203,37.99249999999404,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211403,,,,,,,銀州,銀州,0,,,,0,0,109.82045699999966,37.96419899999984,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212639,,,,,,,商州,商州,0,,,,0,0,109.93245999999984,33.869889999999934,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211451,,,,,,,岐州,岐州,0,,,,0,0,107.38942699985863,34.52373899989549,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212642,,,,,,,渭州,渭州,0,,,,0,0,104.63950799817192,34.98909299682423,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211627,,,,,,,宜州,宜州,0,,,,0,0,108.98748199999426,34.91215699999677,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212650,,,,,,,延州,延州,0,,,,0,0,109.81423899999966,36.70910299999984,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212652,,,,,,,丹州,丹州,0,,,,0,0,110.20930499999996,36.15468199999999,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211643,,,,,,,長州,長州,0,,,,0,0,108.18178599996564,37.585765999970526,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212653,,,,,,,鹽州,鹽州,0,,,,0,0,107.60073799990595,37.592727999909286,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211659,,,,,,,敷州,敷州,0,,,,0,0,109.2414759999972,35.4685199999985,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211664,,,,,,,隴州,隴州,0,,,,0,0,106.8544309997028,34.89495799975379,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211675,,,,,,,梁州,梁州,0,,,,0,0,107.03591899975993,33.072982999836874,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211681,,,,,,,洋州,洋州,0,,,,0,0,107.77680299992444,33.002979999953205,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212623,,,,,,,興州,興州,0,,,,0,0,106.15450999929314,33.32828499944494,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212635,,,,,,,金州,金州,0,,,,0,0,109.1718139999967,32.53036499999852,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211721,,,,,,,直州,直州,0,,,,0,0,108.26760799996998,32.98545599998268,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212646,,,,,,,同州,同州,0,,,,0,0,109.93904999999981,34.79723999999993,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211732,,,,,,,華州,華州,0,,,,0,0,109.76194799999959,34.51526299999983,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212645,,,,,,,豳州,豳州,0,,,,0,0,108.03633599995264,34.96931799996693,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211744,,,,,,,綏州,綏州,0,,,,0,0,110.25604999999999,37.50089599999999,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211771,,,,,,,河州,河州,0,,,,0,0,103.09764300476327,35.511985988392425,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212655,,,,,,,成州,成州,0,,,,0,0,105.27579099849044,33.97037599842248,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211796,,,,,,,岷州,岷州,0,,,,0,0,104.03024999804607,34.43645999478566,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212659,,,,,,,洮州,洮州,0,,,,0,0,103.54719999957527,34.66897999217908,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212648,,,,,,,原州,原州,0,,,,0,0,106.28002199944923,36.00689299941932,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211820,,,,,,,寧州,寧州,0,,,,0,0,107.92263799994207,35.501449999956854,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212657,,,,,,,靈州,靈州,0,,,,0,0,106.17449199948102,38.00532899924204,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212660,,,,,,,甘州,甘州,0,,,,0,0,100.33068937692944,38.992061929472506,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211829,,,,,,,涼州,涼州,0,,,,0,0,102.63234702311672,37.92670098119597,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211852,,,,,,,廓州,廓州,0,,,,0,0,101.41120208401466,36.04155096543717,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211859,,,,,,,涇州,涇州,0,,,,0,0,107.35213499985267,35.35002099988166,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,212661,,,,,,,秦州,秦州,0,,,,0,0,105.71988699898063,34.581218998978386,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211868,,,,,,,武州,武州,0,,,,0,0,104.94550799803102,33.38009099789658,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211872,,,,,,,文州,文州,0,,,,0,0,104.66420699760572,32.94748299733826,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211878,,,,,,,康州,康州,0,,,,0,0,105.72680699893837,33.741435999049344,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211906,,,,,,,瓜州,瓜州,0,,,,0,0,94.52451635114427,40.05229086775604,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,99403,,,,,,,牂州,牂州,0,,,,0,0,107.57253999991555,27.172549999959706,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,80126,,,,,,,恭州,恭州,0,,,,0,0,103.71395899503372,27.339473996039107,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,80231,,,,,,,昆州,昆州,0,,,,0,0,102.66617599456484,25.0492289923101,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,211937,,,,,,,南寧州,南寧州,0,,,,0,0,103.73420699542793,25.52585799655434,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,80662,,,,,,,協州,協州,0,,,,0,0,104.05023999578815,27.629409996952727,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,80779,,,,,,,越析州,越析州,0,,,,0,0,100.57421904411886,25.82994497138089,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34359,,,,,,,襄州,襄州,0,,,,0,0,112.15869900000031,32.0265239999999,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34385,,,,,,,復州,復州,0,,,,0,0,113.16411600000768,30.65624999999653,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34396,,,,,,,黃州,黃州,0,,,,0,0,114.79911800018547,30.84583899989537,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34403,,,,,,,郢州,郢州,0,,,,0,0,112.58925600000148,31.169826999999433,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34407,,,,,,,鄀州,鄀州,0,,,,0,0,112.26808200000045,31.297655999999854,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34412,,,,,,,基州,基州,0,,,,0,0,112.54123700000122,30.88810299999953,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34422,,,,,,,安州,安州,0,,,,0,0,113.68891900002639,31.263713999986436,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34424,,,,,,,溫州,溫州,0,,,,0,0,113.11685200000692,31.024814999996856,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34431,,,,,,,應州,應州,0,,,,0,0,113.81899200003474,31.618319999981416,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34449,,,,,,,睦州,睦州,0,,,,0,0,111.19149800000001,30.474218,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34450,,,,,,,玉州,玉州,0,,,,0,0,111.78711700000002,30.831510999999992,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34463,,,,,,,硤州,硤州,0,,,,0,0,111.15432000000001,30.837853999999997,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,state_seat,同時期CHGIS,state,,34474,,,,,,,亭州,亭州,0,,,,0,0,110.38929699999998,30.459165999999993,1,seat,,CHGIS V6,,,,
